_id,OCCUPANCY_DATE,ORGANIZATION_ID,ORGANIZATION_NAME,SHELTER_ID,SHELTER_GROUP,LOCATION_ID,LOCATION_NAME,LOCATION_ADDRESS,LOCATION_POSTAL_CODE,LOCATION_CITY,LOCATION_PROVINCE,PROGRAM_ID,PROGRAM_NAME,SECTOR,PROGRAM_MODEL,OVERNIGHT_SERVICE_TYPE,PROGRAM_AREA,SERVICE_USER_COUNT,CAPACITY_TYPE,CAPACITY_ACTUAL_BED,CAPACITY_FUNDING_BED,OCCUPIED_BEDS,UNOCCUPIED_BEDS,UNAVAILABLE_BEDS,CAPACITY_ACTUAL_ROOM,CAPACITY_FUNDING_ROOM,OCCUPIED_ROOMS,UNOCCUPIED_ROOMS,UNAVAILABLE_ROOMS,OCCUPANCY_RATE_BEDS,OCCUPANCY_RATE_ROOMS
230958,03-02-2022,6,Dixon Hall,80,351 Lakeshore Respite Services,1149,Dixon Hall 351 Lake Shore Blvd E Respite,351 Lake Shore Blvd E,M5A 1C1,Toronto,ON,14791,Dixon Hall 351 Lake Shore Blvd E. Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,44,Bed Based Capacity,44,44,44,0,0,,,,,,100,
230959,03-02-2022,6,Dixon Hall,9,Dixon Hall - Heyworth House,1128,Dixon Hall 354 George St,354 George St,M5A 2N3,Scarborough,ON,15331,Dixon Hall - 354 George,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,50,Bed Based Capacity,50,50,50,0,0,,,,,,100,
230960,03-02-2022,6,Dixon Hall,9,Dixon Hall - Heyworth House,1176,Dixon Hall Bond Place Hotel Program,65 Dundas St E,M5B 2G8,Toronto,ON,16091,Dixon Hall - Bond Place Hotel Program,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,245,Room Based Capacity,,,,,,233,245,229,4,12,,98.28
230961,03-02-2022,6,Dixon Hall,9,Dixon Hall - Heyworth House,1015,Dixon Hall Heyworth House,2714 Danforth Ave,M4C 1L7,Toronto,ON,11892,Dixon Hall - Heyworth House,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,41,Bed Based Capacity,41,41,41,0,0,,,,,,100,
230962,03-02-2022,6,Dixon Hall,9,Dixon Hall - Heyworth House,1167,HFS Downtown Hotel Program,60 York St,M5J 1S8,Toronto,ON,15511,Dixon Hall Downtown Hotel - Mixed Adult Program,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,90,Room Based Capacity,,,,,,90,92,90,0,2,,100
230963,03-02-2022,6,Dixon Hall,9,Dixon Hall - Heyworth House,1177,Dixon Hall Downtown Hotel,56 Yonge St,M5E 1G5,Toronto,ON,15891,Dixon Hall Downtown Hotel Program - Mixed Adult,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,53,Room Based Capacity,,,,,,51,52,51,0,1,,100
230964,03-02-2022,6,Dixon Hall,14,Dixon Hall - Schoolhouse,1020,Dixon Hall Schoolhouse,349 George St,M5A 2N2,Toronto,ON,11897,Dixon Hall - Schoolhouse,Men,Emergency,Shelter,Base Shelter and Overnight Services System,21,Bed Based Capacity,22,22,21,1,0,,,,,,95.45,
230965,03-02-2022,11,Eva's Initiatives,19,Eva's Phoenix,1025,Eva's Phoenix,60 Brant St,M5V 3G9,Toronto,ON,11932,Eva's Phoenix,Youth,Transitional,Shelter,Base Shelter and Overnight Services System,45,Bed Based Capacity,45,50,45,0,5,,,,,,100,
230966,03-02-2022,11,Eva's Initiatives,18,Eva's Place,1024,Eva's Place,360 Lesmill Rd,M3B 2T5,Toronto,ON,11931,Eva's Place,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,14,Bed Based Capacity,15,16,14,1,1,,,,,,93.33,
230967,03-02-2022,11,Eva's Initiatives,18,Eva's Place,1198,Multiple Youth Agencies Downtown Hotel Program,92 Peter St,M5V 2G5,Toronto,ON,16611,Eva's Satellite Downtown Hotel Program.,Youth,Emergency,Motel/Hotel Shelter,COVID-19 Response,40,Room Based Capacity,,,,,,40,41,40,0,1,,100
230968,03-02-2022,25,Fife House Foundation,41,Fife House Transitional Program,1053,Fife House Denison Ave,70 Denison Ave,M5T 2M8,Toronto,ON,12252,Fife House Denison Program,Mixed Adult,Transitional,Shelter,Base Shelter and Overnight Services System,5,Bed Based Capacity,5,5,5,0,0,,,,,,100,
230969,03-02-2022,25,Fife House Foundation,41,Fife House Transitional Program,1054,Fife House Sherbourne St,490 Sherbourne St,M4X 1K9,Toronto,ON,12253,Fife-Sherbourne Transitional Program,Mixed Adult,Transitional,Shelter,Base Shelter and Overnight Services System,11,Bed Based Capacity,11,11,11,0,0,,,,,,100,
230970,03-02-2022,26,Fred Victor Centre,58,FV Women's Transition to Housing,1099,Fred Victor Centre Transition to Housing Dundas St E,386 Dundas St E,M5A 2A5,Toronto,ON,13331,Fred Victor T2H Bedded Program,Women,Transitional,Shelter,Base Shelter and Overnight Services System,35,Bed Based Capacity,35,37,35,0,2,,,,,,100,
230971,03-02-2022,26,Fred Victor Centre,58,FV Women's Transition to Housing,1081,Fred Victor Mary Sheffield House,512 Jarvis St,M4Y 2H6,Toronto,ON,13191,Fred Victor Transition to Housing Bedded Program,Women,Transitional,Shelter,Base Shelter and Overnight Services System,24,Bed Based Capacity,24,24,24,0,0,,,,,,100,
230972,03-02-2022,26,Fred Victor Centre,42,Fred Victor Women's Hostel,1007,Adelaide Resource Centre for Women,67 Adelaide St E,M5C 1K6,Toronto,ON,16391,Fred Victor The Phoenix Women's 24/7 Drop-In,Women,Emergency,24-Hour Women's Drop-in,Base Shelter and Overnight Services System,44,Bed Based Capacity,44,44,44,0,0,,,,,,100,
230973,03-02-2022,26,Fred Victor Centre,42,Fred Victor Women's Hostel,1193,Fred Victor Centre Fatima House,1059 College Street,M6H 1B1,Toronto,ON,12256,Fred Victor Women's Hostel Program,Women,Emergency,Shelter,Base Shelter and Overnight Services System,22,Bed Based Capacity,23,23,22,1,0,,,,,,95.65,
230974,03-02-2022,26,Fred Victor Centre,44,"Fred Victor, BUS",1055,Fred Victor Centre Bethlehem United Shelter,1161 Caledonia Rd,M6A 2W9,Toronto,ON,12254,Fred Victor Bethlehem United Program,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,54,Bed Based Capacity,54,54,54,0,0,,,,,,100,
230975,03-02-2022,26,Fred Victor Centre,44,"Fred Victor, BUS",1130,Fred Victor Uptown Hotel Program,185 Yorkland Blvd,M2J 4R2,North York,ON,15631,Fred Victor Uptown Hotel Program,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,273,Room Based Capacity,,,,,,267,271,266,1,4,,99.63
230976,03-02-2022,26,Fred Victor Centre,72,Fred Victor-Better Living Centre,1152,Fred Victor Centre 1A Strachan Ave Respite,1A Strachan Ave,M6K 3C3,Toronto,ON,14931,Fred Victor 1A Strachan Ave Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,43,Bed Based Capacity,43,45,43,0,2,,,,,,100,
230977,03-02-2022,39,Friends of Ruby,85,Friends of Ruby,1187,Friends of Ruby  ,257 Dundas St E,M5A 1Z8,Toronto,ON,16252,Friends of Ruby - Emergency Housing,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,4,Bed Based Capacity,5,5,4,1,0,,,,,,80,
230978,03-02-2022,39,Friends of Ruby,85,Friends of Ruby,1187,Friends of Ruby  ,257 Dundas St E,M5A 1Z8,Toronto,ON,16251,Friends of Ruby - Transitional Housing,Youth,Transitional,Shelter,Base Shelter and Overnight Services System,27,Bed Based Capacity,28,28,27,1,0,,,,,,96.43,
230979,03-02-2022,10,Good Shepherd Ministries,16,Good Shepherd Centre,1022,Good Shepherd Centre,412 Queen St E,M5A 1T3,Toronto,ON,11899,Good Shepherd - D.A.R.E.,Men,Transitional,Shelter,Base Shelter and Overnight Services System,18,Bed Based Capacity,25,25,18,7,0,,,,,,72,
230980,03-02-2022,10,Good Shepherd Ministries,16,Good Shepherd Centre,1022,Good Shepherd Centre,412 Queen St E,M5A 1T3,Toronto,ON,11900,Good Shepherd - Emergency/Resettlement,Men,Emergency,Shelter,Base Shelter and Overnight Services System,25,Bed Based Capacity,25,27,25,0,2,,,,,,100,
230981,03-02-2022,10,Good Shepherd Ministries,16,Good Shepherd Centre,1021,Good Shepherd Centre Barrett House,35 Sydenham St,M5A 4H5,Toronto,ON,11898,Good Shepherd Barrett House - Men's Program,Men,Transitional,Shelter,Base Shelter and Overnight Services System,5,Bed Based Capacity,5,5,5,0,0,,,,,,100,
230982,03-02-2022,10,Good Shepherd Ministries,16,Good Shepherd Centre,1168,Good Shepherd Centre West End Hotel Program,335 Jarvis St,M5B 2C2,Toronto,ON,15531,Good Shepherd Centre West End Hotel - Men's Program,Men,Emergency,Motel/Hotel Shelter,COVID-19 Response,46,Room Based Capacity,,,,,,46,47,46,0,1,,100
230983,03-02-2022,15,Homes First Society,68,HFS - Kennedy Shelter,1108,HFS Kennedy Rd Women's Shelter,702 Kennedy Rd,M1K 2B5,Toronto,ON,13591,Homes First Society- Kennedy Shelter Women's Program,Women,Emergency,Shelter,Base Shelter and Overnight Services System,50,Bed Based Capacity,50,50,50,0,0,,,,,,100,
230984,03-02-2022,15,Homes First Society,25,HFS - Savard's Womens' Shelter,1167,HFS Downtown Hotel Program,60 York St,M5J 1S8,Toronto,ON,15492,Homes First Society Downtown Hotel - Mixed Adult Program,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,101,Room Based Capacity,,,,,,92,94,92,0,2,,100
230985,03-02-2022,15,Homes First Society,24,HFS - Scarborough Shelter,1150,HFS 545 Lake Shore Blvd W Shelter,545 Lake Shore Blvd W,M5V 1A3,Toronto,ON,14831,545 Lake Shore Blvd W. Couples,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,51,Bed Based Capacity,58,70,51,7,12,,,,,,87.93,
230986,03-02-2022,15,Homes First Society,24,HFS - Scarborough Shelter,1150,HFS 545 Lake Shore Blvd W Shelter,545 Lake Shore Blvd W,M5V 1A3,Toronto,ON,14951,545 Lake Shore Blvd W. Men,Men,Emergency,Shelter,Base Shelter and Overnight Services System,19,Bed Based Capacity,19,19,19,0,0,,,,,,100,
230987,03-02-2022,15,Homes First Society,24,HFS - Scarborough Shelter,1150,HFS 545 Lake Shore Blvd W Shelter,545 Lake Shore Blvd W,M5V 1A3,Toronto,ON,14832,545 Lake Shore Blvd W. Women,Women,Emergency,Shelter,Base Shelter and Overnight Services System,30,Bed Based Capacity,31,31,30,1,0,,,,,,96.77,
230988,03-02-2022,15,Homes First Society,24,HFS - Scarborough Shelter,1195,HFS - Lawrence East Shelter,4117 Lawrence Ave E,M1E 2S2,Scarborough,ON,16491,HFS - Lawrence East Shelter,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,54,Bed Based Capacity,54,55,54,0,1,,,,,,100,
230989,03-02-2022,15,Homes First Society,24,HFS - Scarborough Shelter,1220,HFS - Metro Strachan,22 Metropolitan Rd,M1R 2T5,Toronto,ON,16651,HFS - Metro Strachan - Co-ed,Mixed Adult,Transitional,Motel/Hotel Shelter,Base Shelter and Overnight Services System,84,Room Based Capacity,,,,,,84,100,84,0,16,,100
230990,03-02-2022,15,Homes First Society,24,HFS - Scarborough Shelter,1191,45 The Esplanade,45 The Esplanade,M5E 1W2,Toronto,ON,16331,HFS 45 The Esplanade,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,238,Room Based Capacity,,,,,,211,235,211,0,24,,100
230991,03-02-2022,15,Homes First Society,24,HFS - Scarborough Shelter,1179,Multiple Youth & Adult Agencies Scarborough Hotel Program,2035 Kennedy Rd,M1T 3G2,Scarborough,ON,16011,HFS Scarborough Hotel Program - Mixed Adult,Mixed Adult,Emergency,Motel/Hotel Shelter,COVID-19 Response,292,Room Based Capacity,,,,,,254,287,254,0,33,,100
230992,03-02-2022,15,Homes First Society,24,HFS - Scarborough Shelter,1153,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,North York,ON,16194,Homes First Society - 5800 Yonge Street - Warming Centre,Mixed Adult,Emergency,Warming Centre,Winter Programs,59,Bed Based Capacity,60,60,59,1,0,,,,,,98.33,
230993,03-02-2022,15,Homes First Society,24,HFS - Scarborough Shelter,1125,HFS 195 Princes' Blvd ,195 Princes' Blvd,M6K 3C3,Toronto,ON,16131,Homes First Society - Better Living Centre - Warming Centre,Mixed Adult,Emergency,Warming Centre,Winter Programs,71,Bed Based Capacity,71,71,71,0,0,,,,,,100,
230994,03-02-2022,15,Homes First Society,24,HFS - Scarborough Shelter,1125,HFS 195 Princes' Blvd ,195 Princes' Blvd,M6K 3C3,Toronto,ON,16151,Homes First Society - Better Living Centre - Winter Program,Mixed Adult,Emergency,24-Hour Respite Site,COVID-19 Response,184,Bed Based Capacity,184,184,184,0,0,,,,,,100,
230995,03-02-2022,15,Homes First Society,24,HFS - Scarborough Shelter,1031,HFS St. Clair Ave E Shelter,3576 St Clair Ave E,M1K 1M2,Toronto,ON,12012,Homes First Society - Scarborough Shelter,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,37,Bed Based Capacity,37,37,37,0,0,,,,,,100,
230996,03-02-2022,15,Homes First Society,24,HFS - Scarborough Shelter,1153,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,North York,ON,15111,Homes First Society - Willowdale Centre - Men,Men,Emergency,Shelter,Base Shelter and Overnight Services System,115,Bed Based Capacity,115,115,115,0,0,,,,,,100,
230997,03-02-2022,15,Homes First Society,24,HFS - Scarborough Shelter,1153,HFS Willowdale Centre,5800 Yonge St ,M2M 3T3,North York,ON,15112,Homes First Society - Willowdale Centre - Women,Women,Emergency,Shelter,Base Shelter and Overnight Services System,32,Bed Based Capacity,35,35,32,3,0,,,,,,91.43,
230998,03-02-2022,15,Homes First Society,24,HFS - Scarborough Shelter,1200,HFS Placer,101 Placer Ct,M2H 3H9,Toronto,ON,16631,Homes First Society Placer Ã¢ÂÂ Mixed Adult Program,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,51,Bed Based Capacity,51,51,51,0,0,,,,,,100,
230999,03-02-2022,9,Horizon for Youth,13,Horizons for Youth,1019,Horizons for Youth,422 Gilbert Ave,M6E 4X3,Toronto,ON,11896,Horizons for Youth,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,13,Bed Based Capacity,18,18,13,5,0,,,,,,72.22,
231000,03-02-2022,32,Kennedy House Youth Services,57,Kennedy House Youth Shelter,1179,Multiple Youth & Adult Agencies Scarborough Hotel Program,2035 Kennedy Rd,M1T 3G2,Scarborough,ON,15731,Kennedy House Hotel Program,Youth,Emergency,Motel/Hotel Shelter,COVID-19 Response,31,Room Based Capacity,,,,,,38,40,31,7,2,,81.58
231001,03-02-2022,32,Kennedy House Youth Services,57,Kennedy House Youth Shelter,1080,Kennedy House Youth Shelter,1076 Pape Ave,M4K 3W5,Toronto,ON,13151,Kennedy House Youth Shelter Bedded Program,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,15,Bed Based Capacity,15,15,15,0,0,,,,,,100,
231002,03-02-2022,35,Margaret's Housing and Community Support Services,67,Margaret's Toronto East Drop-In,1118,Margaret's 21 Park Rd Respite ,21 Park Rd,M4W 2N1,Toronto,ON,15031,Margaret's 21 Park Rd. Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,27,Bed Based Capacity,27,27,27,0,0,,,,,,100,
231003,03-02-2022,2,Na-Me-Res (Native Men's Residence),1,Na-Me-Res,1002,Na-Me-Res,14 Vaughan Rd,M6G 2N1,Toronto,ON,11794,Na-Me-Res (Native Men's Residence),Men,Emergency,Shelter,Base Shelter and Overnight Services System,44,Bed Based Capacity,44,44,44,0,0,,,,,,100,
231004,03-02-2022,2,Na-Me-Res (Native Men's Residence),1,Na-Me-Res,1013,Sagatay ,26 Vaughan Rd,M6G 2C4,Toronto,ON,11871,Sagatay,Men,Transitional,Shelter,Base Shelter and Overnight Services System,15,Bed Based Capacity,17,17,15,2,0,,,,,,88.24,
231005,03-02-2022,8,Native Child & Family Services Toronto,12,Eagles Nest Transition House,1018,Native Child & Family Services Toronto,558 Bathurst St,M5S 2P9,Toronto,ON,11895,Native Child & Family Services Toronto,Youth,Emergency,Shelter,Base Shelter and Overnight Services System,6,Bed Based Capacity,9,9,6,3,0,,,,,,66.67,
231006,03-02-2022,8,Native Child & Family Services Toronto,12,Eagles Nest Transition House,1198,Multiple Youth Agencies Downtown Hotel Program,92 Peter St,M5V 2G5,Toronto,ON,15611,Native Child Youth Hotel Program,Youth,Emergency,Motel/Hotel Shelter,COVID-19 Response,9,Room Based Capacity,,,,,,14,14,9,5,0,,64.29
231007,03-02-2022,33,Sistering: A Women's Place,65,Sistering,1104,Sistering,962 Bloor St W,M6H 1L6,Toronto,ON,16371,Sistering Overnight Women's Program,Women,Emergency,24-Hour Women's Drop-in,Base Shelter and Overnight Services System,18,Bed Based Capacity,19,19,18,1,0,,,,,,94.74,
231008,03-02-2022,19,Society of St.Vincent De Paul,34,SVDP - Amelie House,1050,SVDP Amelie House,126 Pape Ave,M4M 2V8,Toronto,ON,12232,St.Vincent De Paul - Amelie House - Women's Shelter,Women,Transitional,Shelter,Base Shelter and Overnight Services System,15,Bed Based Capacity,15,15,15,0,0,,,,,,100,
231009,03-02-2022,19,Society of St.Vincent De Paul,38,SVDP - Elisa House,1049,SVDP Elisa House,60 Newcastle St,M8Y 1A3,Toronto,ON,12231,St.Vincent De Paul - Elisa House,Women,Emergency,Shelter,Base Shelter and Overnight Services System,19,Bed Based Capacity,19,20,19,0,1,,,,,,100,
231010,03-02-2022,19,Society of St.Vincent De Paul,37,SVDP - Mary's Home,1048,SVDP Mary's Home,70 Gerrard St E,M5B 1G6,Toronto,ON,12211,St.Vincent De Paul - Mary's Home - Emergency Shelter,Women,Emergency,Shelter,Base Shelter and Overnight Services System,24,Bed Based Capacity,24,27,24,0,3,,,,,,100,
231011,03-02-2022,19,Society of St.Vincent De Paul,31,SVDP - St. Clare's Residence,1039,SVDP St. Clare's Residence,3410 Bayview Ave,M2M 3S3,Toronto,ON,12111,St.Vincent De Paul - St. Clare's Residence - Transitional Housing,Women,Transitional,Shelter,Base Shelter and Overnight Services System,25,Bed Based Capacity,26,30,25,1,4,,,,,,96.15,
231012,03-02-2022,34,St. Felix Social Ministries Outreach,66,St. Felix Centre,1105,St. Felix Centre 25 Augusta Ave. Respite ,25 Augusta Ave,M5T 2K7,Toronto,ON,15071,St. Felix Centre 25 Augusta Ave. Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,19,Bed Based Capacity,19,19,19,0,0,,,,,,100,
231013,03-02-2022,34,St. Felix Social Ministries Outreach,66,St. Felix Centre,1148,St. Felix Centre 69 Fraser Ave. Respite ,69 Fraser Ave,M6K 1E9,Toronto,ON,14611,St. Felix Centre 69 Fraser Respite,Mixed Adult,Emergency,24-Hour Respite Site,Base Shelter and Overnight Services System,43,Bed Based Capacity,43,43,43,0,0,,,,,,100,
231014,03-02-2022,18,St. Simon's Shelter Inc.,30,St. Simon's Shelter,1192,St. Simon's Clubbe House,556 Sherbourne St,M4X 1L4,Toronto,ON,16351,St. Simon's Clubbe House,Men,Emergency,Motel/Hotel Shelter,COVID-19 Response,30,Room Based Capacity,,,,,,30,32,30,0,2,,100
231015,03-02-2022,22,Street Haven At The Crossroads,36,Street Haven,1045,Street Haven,87 Pembroke St,M5A 2N9,Toronto,ON,12195,Street Haven - Emergency Hostel,Women,Emergency,Shelter,Base Shelter and Overnight Services System,28,Bed Based Capacity,28,28,28,0,0,,,,,,100,
231016,03-02-2022,22,Street Haven At The Crossroads,36,Street Haven,1180,Street Haven Downtown Hotel Program,26 Gerrard St E,M5B 1G3,Toronto,ON,15972,Street Haven Hotel Program,Women,Emergency,Motel/Hotel Shelter,COVID-19 Response,47,Room Based Capacity,,,,,,33,33,33,0,0,,100
231017,03-02-2022,28,The MUC Shelter Corporation,47,Sojourn House,1132,Sojourn House Hotel Program,165 Grange Ave,M5T 2V5,Toronto,ON,14251,Sojourn House - Refugee Family Hotel Program,Families,Transitional,Shelter,Base Shelter and Overnight Services System,219,Room Based Capacity,,,,,,64,75,64,0,11,,100
231018,03-02-2022,28,The MUC Shelter Corporation,47,Sojourn House,1059,Sojourn House Ontario St,101 Ontario St,M5A 2V2,Toronto,ON,12273,Sojourn House Bedded Program,Mixed Adult,Emergency,Shelter,Base Shelter and Overnight Services System,67,Bed Based Capacity,67,67,67,0,0,,,,,,100,
231019,03-02-2022,28,The MUC Shelter Corporation,47,Sojourn House,1059,Sojourn House Ontario St,101 Ontario St,M5A 2V2,Toronto,ON,12871,Sojourn House Transitional Housing Program,Families,Transitional,Shelter,Base Shelter and Overnight Services System,61,Room Based Capacity,,,,,,23,28,21,2,5,,91.3
231020,03-02-2022,7,The Salvation Army of Canada,28,Salvation Army - Evangeline Res,1036,SA Evangeline Residence,2808 Dundas St W,M6P 1Y5,Toronto,ON,12053,Salvation Army - Evangeline Residence - Women's Ministry,Women,Emergency,Shelter,Base Shelter and Overnight Services System,49,Bed Based Capacity,49,49,49,0,0,,,,,,100,
231021,03-02-2022,7,The Salvation Army of Canada,11,Salvation Army - Florence Booth,1175,SA North Hotel Program,30 Norfinch Dr,M3N 1X1,North York,ON,15811,Salvation Army Florence Booth Hotel Program,Women,Emergency,Motel/Hotel Shelter,COVID-19 Response,72,Room Based Capacity,,,,,,73,73,72,1,0,,98.63
231022,03-02-2022,7,The Salvation Army of Canada,29,Salvation Army - Gateway,1037,SA Gateway,107 Jarvis St,M5C 2H4,Toronto,ON,12071,Salvation Army - Gateway - Men's Hostel,Men,Emergency,Shelter,Base Shelter and Overnight Services System,54,Bed Based Capacity,54,54,54,0,0,,,,,,100,
231023,03-02-2022,7,The Salvation Army of Canada,45,Salvation Army - Maxwell Meighen,1166,SA Scarborough Hotel Program,50 Estate Dr,M1H 2Z1,Scarborough,ON,15491,SA Scarborough Hotel - Men's Program,Men,Emergency,Motel/Hotel Shelter,COVID-19 Response,127,Room Based Capacity,,,,,,127,131,127,0,4,,100
231024,03-02-2022,7,The Salvation Army of Canada,45,Salvation Army - Maxwell Meighen,1057,Maxwell Meighen Centre,135 Sherbourne St,M5A 2R5,Toronto,ON,12258,Salvation Army - Maxwell Meighen - Men's Hostel,Men,Emergency,Shelter,Base Shelter and Overnight Services System,233,Bed Based Capacity,233,235,233,0,2,,,,,,100,
231025,03-02-2022,7,The Salvation Army of Canada,73,Salvation Army - New Hope Leslie,1126,SA New Hope Leslieville,29A Leslie St,M4M 3C3,Toronto,ON,14091,Salvation Army - New Hope - Men's Hostel,Men,Emergency,Shelter,Base Shelter and Overnight Services System,36,Bed Based Capacity,36,36,36,0,0,,,,,,100,
